id, turn_around_time
0, 3.34443
1, 3.13818
2, 3.37167
3, 2.94833
4, 34.7817
5, 4.25641
6, 6.85255
7, 12.1697
8, 3.29521
9, 2.99417
10, 3.91854
11, 32.0343
12, 2.93286
13, 6.96865
14, 6.33068
15, 2.65099
16, 9.03578
17, 7.70411
18, 37.693
19, 9.91609
20, 2.65156
21, 3.10865
22, 2.73635
23, 3.31026
24, 2.7013
25, 5.45849
26, 30.7583
27, 2.82656
28, 3.33776
29, 2.42344
30, 2.85682
31, 14.6353
32, 3.37021
33, 5.77667
34, 2.75578
35, 34.1317
36, 2.83203
37, 3.2776
38, 2.93641
39, 3.5201
40, 2.565
41, 2.9288
42, 8.84969
43, 4.03443
44, 2.37427
45, 30.3406
46, 3.27948
47, 12.0185
48, 2.70812
49, 5.13713
50, 4.42292
51, 3.00062
52, 7.28432
53, 33.954
54, 5.63349
55, 16.4813
56, 2.21984
57, 9.18979
58, 33.7924
59, 5.02807
60, 7.5649
61, 5.5249
62, 8.24734
63, 2.97224
64, 34.6529
65, 2.40729
66, 10.8165
67, 2.75172
68, 6.93464
69, 7.93427
70, 5.07333
71, 33.4196
72, 2.29062
73, 3.82547
74, 15.4386
75, 5.69349
76, 34.7664
77, 3.55641
78, 7.86875
79, 5.42526
80, 6.48813
81, 3.89641
82, 10.7896
83, 33.5043
84, 9.49016
85, 2.59187
86, 3.34391
87, 6.26198
88, 2.48448
89, 2.75042
90, 7.21151
91, 30.8009
92, 5.32474
93, 15.8348
94, 6.42589
95, 3.55094
96, 36.0569
97, 2.71875
98, 4.53453
99, 7.22745
100, 4.72198
101, 5.73927
102, 2.64266
103, 3.87401
104, 32.2972
105, 11.0284
106, 3.35229
107, 4.09245
108, 6.30333
109, 2.73833
110, 6.88385
111, 36.0297
112, 2.44151
113, 2.80219
114, 2.80005
115, 12.9563
116, 3.67953
117, 6.12516
118, 35.5129
119, 2.57677
120, 4.90687
121, 5.12109
122, 7.28948
123, 3.20094
124, 5.98203
125, 37.8942
126, 9.22349
127, 2.57682
128, 3.07104
129, 4.20776
130, 7.26599
131, 2.98239
132, 2.90677
133, 2.88917
134, 36.9291
135, 14.6507
136, 3.18984
137, 2.80714
138, 3.90906
139, 43.6194
140, 3.48563
141, 13.936
142, 4.90323
143, 2.37771
144, 4.12349
145, 2.34807
146, 30.4834
147, 9.52318
148, 4.17755
149, 8.00682
150, 3.36146
151, 3.07484
152, 2.67104
153, 4.79292
154, 35.5723
155, 3.51537
156, 15.7334
157, 8.73036
158, 38.5348
159, 2.25031
160, 5.82224
161, 2.80234
162, 4.29651
163, 2.58016
164, 2.6637
165, 3.7376
166, 3.31776
167, 3.08411
168, 2.67922
169, 34.1035
170, 5.33604
171, 5.3501
172, 3.97266
173, 3.32812
174, 2.42531
175, 3.84693
176, 4.42599
177, 2.18229
178, 4.46068
179, 32.4306
180, 16.7695
181, 5.4951
182, 2.37797
183, 12.9841
184, 31.6437
185, 6.47833
186, 3.37568
187, 2.805
188, 5.41094
189, 2.86573
190, 5.29734
191, 6.45792
192, 37.9179
193, 2.51417
194, 4.6338
195, 4.96213
196, 7.30255
197, 4.75531
198, 9.48537
199, 39.3864
200, 6.75396
201, 7.17922
202, 13.2302
203, 38.0655
204, 3.51052
205, 2.73401
206, 2.56755
207, 3.19932
208, 3.46411
209, 4.02193
210, 3.03115
211, 5.73224
212, 37.2995
213, 3.88448
214, 3.0938
215, 3.82667
216, 2.69771
