id, turn_around_time
0, 44.1625
1, 36.589
2, 28.8896
3, 33.017
4, 39.9223
5, 24.9518
6, 35.7378
7, 40.2673
8, 22.7308
9, 34.2548
10, 32.1868
11, 35.0651
12, 27.6335
13, 31.8654
14, 32.7031
15, 30.524
16, 32.0768
17, 32.8838
18, 31.6852
19, 33.1431
20, 31.4527
21, 33.5709
22, 36.4734
23, 29.5366
24, 32.5648
25, 32.8705
26, 38.9201
27, 25.0865
28, 32.8025
29, 32.8362
30, 33.3034
31, 34.6442
32, 45.14
33, 28.1277
34, 32.8186
35, 31.4997
36, 32.1136
37, 30.4693
38, 33.6527
39, 35.0482
40, 30.709
41, 31.2952
42, 39.2911
43, 23.2461
44, 32.1335
45, 31.5097
46, 30.7267
47, 32.3153
48, 30.514
49, 30.0707
50, 32.3508
51, 32.8171
52, 30.7342
53, 30.8855
54, 32.5844
55, 33.7346
56, 30.1063
57, 37.6928
58, 32.2893
59, 30.5235
60, 27.947
61, 31.9835
62, 29.0682
63, 31.4397
64, 31.9436
65, 31.8733
66, 34.445
67, 30.9095
68, 31.0946
69, 28.0316
70, 33.213
71, 32.6698
72, 28.2337
73, 34.3021
74, 37.8438
75, 25.4906
76, 34.0283
77, 29.8496
78, 33.0435
79, 46.2486
80, 20.7244
81, 38.4068
82, 37.8392
83, 41.2595
84, 23.3233
85, 34.3158
86, 31.9012
87, 31.6837
88, 36.3151
89, 27.8338
90, 33.0355
91, 32.7453
92, 35.2855
93, 27.0892
94, 31.3912
95, 38.0533
96, 25.2798
97, 31.2122
98, 33.5131
99, 36.7108
100, 23.0224
101, 33.02
102, 32.6479
103, 32.7697
104, 32.4249
105, 32.6461
106, 34.0368
107, 31.6698
108, 33.3993
109, 33.2549
110, 35.4492
111, 32.1671
112, 42.7574
113, 18.3991
114, 37.9645
115, 28.5778
116, 30.829
117, 32.3242
118, 32.4493
119, 35.2451
120, 35.9649
121, 32.0564
122, 25.3005
123, 32.8604
124, 31.4192
125, 32.3157
126, 32.7448
127, 32.3929
128, 31.244
129, 34.3222
130, 33.3785
131, 33.3958
132, 44.6558
133, 43.1642
134, 32.1782
135, 32.1207
136, 47.8822
137, 18.0377
138, 31.0621
139, 45.4497
140, 17.6964
141, 32.4776
142, 33.592
143, 34.1659
144, 31.7261
145, 32.9111
146, 32.3702
147, 33.3933
148, 31.1968
149, 29.0608
150, 33.611
151, 32.696
152, 31.596
153, 31.7957
154, 32.2032
155, 35.6781
156, 29.6729
157, 33.376
158, 38.719
159, 24.6178
160, 31.8401
161, 32.5313
162, 33.3126
163, 31.2815
164, 35.2115
165, 30.6024
166, 34.9307
167, 30.16
168, 31.9264
169, 32.2744
170, 37.8966
171, 30.6108
172, 28.4666
173, 45.488
174, 18.4423
175, 29.7876
176, 31.4466
177, 44.6869
178, 21.9128
179, 32.3382
180, 30.9615
181, 32.0197
182, 41.7171
183, 41.4626
184, 25.7726
185, 29.4048
186, 31.7073
187, 32.772
188, 32.9095
189, 31.854
190, 32.4604
191, 31.5234
