id, turn_around_time
351, 6.13896
352, 9.26833
353, 10.6431
354, 9.6988
355, 8.91938
356, 9.39526
357, 9.51833
358, 27.7332
359, 8.34068
360, 10.9169
361, 7.72505
362, 10.7552
363, 10.3121
364, 9.8601
365, 10.044
366, 31.1765
367, 7.4649
368, 9.57354
369, 12.2062
370, 6.29865
371, 9.3825
372, 8.23984
373, 9.28953
374, 37.1293
375, 6.46578
376, 10.6395
377, 8.8151
378, 9.8237
379, 11.1126
380, 10.5394
381, 28.9322
382, 15.0707
383, 10.2015
384, 10.739
385, 7.96411
386, 9.25302
387, 9.56422
388, 34.0349
389, 9.07542
390, 17.4381
391, 9.51906
392, 10.9234
393, 12.5218
394, 27.1233
395, 6.42161
396, 9.70786
397, 14.4727
398, 7.7688
399, 6.5224
400, 10.5595
401, 9.16719
402, 31.593
403, 5.92828
404, 11.6956
405, 19.6971
406, 7.3149
407, 12.5369
408, 6.0913
409, 30.811
410, 7.18849
411, 12.8438
412, 6.08448
413, 17.1794
414, 9.82922
415, 10.3532
416, 28.1482
417, 8.60885
418, 9.18734
419, 9.88125
420, 9.70693
421, 14.8514
422, 4.5175
423, 9.40214
424, 32.3904
425, 12.627
426, 2.87859
427, 9.97292
428, 10.9621
429, 21.1853
430, 7.96922
431, 29.5663
432, 8.69063
433, 10.3812
434, 11.1856
435, 7.92156
436, 10.1922
437, 12.7746
438, 6.6688
439, 30.9671
440, 7.56234
441, 9.45365
442, 10.2658
443, 8.79318
444, 14.1979
445, 13.4368
446, 5.61198
447, 29.8722
448, 8.43828
449, 12.66
450, 7.66547
451, 10.7001
452, 10.3852
453, 16.073
454, 4.23484
455, 30.0414
456, 7.47995
457, 9.98385
458, 9.02792
459, 10.9553
460, 10.6629
461, 8.42073
462, 40.6475
463, 6.17838
464, 9.92167
465, 10.6877
466, 10.5058
467, 11.0005
468, 7.14818
469, 18.569
470, 23.5966
471, 8.45349
472, 8.67219
473, 8.98724
474, 8.77953
475, 8.85474
476, 10.7465
477, 10.3752
478, 31.4968
479, 7.5837
480, 12.3671
481, 7.73292
482, 9.87214
483, 10.2131
484, 9.34354
485, 10.684
486, 34.0657
487, 9.05896
488, 10.2984
489, 9.87245
490, 9.14479
491, 9.83963
492, 8.5037
493, 34.0164
494, 3.41583
495, 9.79193
496, 9.51948
497, 10.2877
498, 10.1599

