id, turn_around_time
0, 6.95901
1, 2.8124
2, 3.6988
3, 31.2951
4, 4.71458
5, 15.0724
6, 6.59865
7, 3.01625
8, 7.89833
9, 38.8293
10, 5.01406
11, 3.84333
12, 18.419
13, 3.29214
14, 31.3653
15, 5.87583
16, 2.67052
17, 7.26979
18, 2.58245
19, 2.85229
20, 2.42068
21, 5.16781
22, 7.7375
23, 42.5784
24, 9.62781
25, 4.53974
26, 3.26484
27, 7.7125
28, 5.2475
29, 38.5815
30, 22.9335
31, 5.73401
32, 40.0674
33, 6.10599
34, 4.22802
35, 2.77109
36, 6.10266
37, 2.54823
38, 46.1179
39, 3.64734
40, 4.85026
41, 5.43328
42, 4.41734
43, 9.93557
44, 2.19729
45, 30.8143
46, 4.87703
47, 2.65234
48, 16.5483
49, 2.38781
50, 46.6842
51, 3.29578
52, 4.20927
53, 2.36
54, 3.77391
55, 7.09537
56, 10.0587
57, 33.1537
58, 6.95099
59, 2.34599
60, 3.39146
61, 16.1483
62, 3.08286
63, 37.2045
64, 36.265
65, 12.2464
66, 7.79792
67, 2.78203
68, 7.48516
69, 4.03984
70, 34.7064
71, 19.7117
72, 47.9896
73, 5.92182
74, 4.07661
75, 8.33495
76, 4.92583
77, 11.3605
78, 24.8773
79, 11.5905
80, 7.48214
81, 3.14833
82, 3.9438
83, 4.07724
84, 3.99922
85, 3.09807
86, 36.9732
87, 10.8058
88, 4.03838
89, 6.17469
90, 4.26109
91, 42.1703
92, 11.0971
93, 2.37656
94, 3.04594
95, 14.6751
96, 28.4352
97, 10.4085
98, 7.67635
99, 6.88521
100, 9.56349
101, 2.97484
102, 32.1761
103, 5.06177
104, 2.56073
105, 15.1342
106, 2.65698
107, 3.07172
108, 51.5829
109, 2.46828
110, 5.95932
111, 8.19625
112, 2.7562
113, 3.93609
114, 32.2319
115, 10.1441
116, 8.04615
117, 4.3126
118, 3.17609
119, 3.61792
120, 2.71203
121, 2.72354
122, 31.865
123, 5.47078
124, 2.98286
125, 13.2044
126, 10.4477
127, 38.7527
128, 7.42724
129, 2.84458
130, 2.73682
131, 8.39875
132, 5.36042
133, 2.55911
134, 3.45302
135, 3.03255
136, 27.4704
137, 8.75318
138, 5.44568
139, 4.42526
140, 10.8759
141, 2.35912
142, 4.6612
143, 3.81578
144, 37.1078
145, 8.49771
146, 4.86411
147, 4.57698
148, 40.297
149, 3.23776
150, 8.03219
151, 6.29188
152, 8.26109
153, 4.59078
154, 7.96292
155, 30.8587
156, 6.03271
157, 6.19761
158, 2.98771
159, 2.4687
160, 3.56266
161, 4.0963
162, 5.08344
163, 3.73151
164, 35.9459
165, 2.47521
166, 14.9314
167, 2.55922
168, 7.64307
169, 38.0311
170, 2.87578
171, 7.30401
172, 4.35802
173, 6.80875
174, 2.91448
175, 8.65161
176, 35.6834
177, 4.40297
178, 3.44505
179, 3.0488
180, 2.96281
181, 3.42063
182, 5.23656
183, 6.74677
184, 5.49219
185, 34.3342
186, 4.00938
187, 16.962
188, 5.45542
189, 33.0587
190, 3.29005
191, 36.4449
192, 14.429
193, 7.89422
194, 7.51323
195, 7.07026
196, 38.8136
197, 7.03188
198, 3.13917
199, 12.951
200, 4.40057
201, 35.2238
202, 3.3549
203, 2.45781
204, 4.24401
205, 5.82693
206, 2.53958
207, 2.67698
208, 2.70411
209, 10.868
210, 28.0787
211, 9.23797
212, 9.81656
213, 6.09995
214, 13.8213
215, 36.8107
216, 7.8013
217, 9.96297
218, 8.14364
219, 5.02021
220, 33.2251
221, 2.6863
222, 11.4848
223, 3.30891
224, 8.4199
225, 4.07385
226, 29.6134
227, 25.6239
228, 12.586
229, 35.1977
230, 4.33063
231, 7.98615
232, 6.57198
233, 3.12234
234, 3.89
235, 5.75557
236, 34.908
237, 9.20708
238, 7.31646
239, 5.41708
240, 6.26161
241, 7.62969
242, 28.0232
243, 11.9086
244, 3.02234
245, 5.47542
246, 8.13219
247, 8.75865
248, 5.30146
249, 33.8464
250, 3.79875
251, 5.62516
252, 2.69761
253, 4.2037
254, 5.67578
255, 6.42786
256, 33.5589
257, 5.19412
258, 2.9
259, 11.3295
260, 6.42469
261, 3.64401
262, 6.01818
263, 34.7516
264, 7.05917
265, 3.87208
266, 4.14219
267, 4.1001
268, 15.056
269, 34.8096
270, 6.27141
271, 2.64526
272, 10.5839
273, 5.19724
274, 2.81651
275, 31.1242
276, 2.56688
277, 2.84912
278, 10.7672
279, 6.83948
280, 2.61698
281, 3.17635
282, 3.39354
283, 41.6699
284, 10.6157
285, 5.76214
286, 18.8763
287, 34.2198
288, 6.46672
289, 4.74432
290, 6.95984
291, 8.29474
292, 38.2851
293, 4.54792
294, 3.11021
295, 7.84036
296, 2.68427
297, 2.34401
298, 2.72
299, 5.80828
300, 2.92943
301, 38.6796
302, 7.55812
303, 2.52844
304, 3.25792
305, 20.4256
306, 34.9192
307, 4.16146
308, 13.8404
309, 9.64505
310, 39.4711
311, 5.61297
312, 8.6225
313, 5.7726
314, 9.70875
315, 37.5153
316, 7.54469
317, 5.18443
318, 20.6117
319, 31.2433
320, 3.39417
321, 10.147
322, 7.05651
323, 10.0245
324, 41.5935
325, 6.23208
326, 7.64401
327, 2.68797
328, 2.78292
329, 7.35927
330, 3.57068
331, 34.2734
332, 10.844
333, 2.31495
334, 6.48583
335, 12.7972
336, 2.60375
337, 34.0253
338, 30.9631
339, 14.0479
340, 8.19078
341, 9.44292
342, 2.89391
343, 3.72266
344, 31.7395
345, 5.37958
346, 8.19031
347, 4.48969
348, 3.1226
349, 4.68578
350, 46.5878
351, 13.8158
352, 3.22609
353, 6.98391
354, 11.5729
355, 28.5718
356, 8.35781
357, 8.71052
358, 10.4642
359, 7.10422
360, 36.7176
361, 9.11021
362, 2.92271
363, 16.3036
364, 39.018
365, 2.7099
366, 4.71802
367, 8.48344
368, 4.23359
369, 8.21208
370, 3.93385
371, 32.508
372, 9.63516
373, 3.76495
374, 14.162
375, 9.63401
376, 36.9126
377, 2.87583
378, 3.34682
379, 12.2923
380, 44.04
381, 3.87411
382, 11.5462
383, 5.87151
384, 4.1388
385, 2.78672
386, 3.42901
387, 3.59656
388, 33.1974
389, 3.66651
390, 7.86099
391, 14.8136
392, 4.64234
393, 2.80656
394, 3.70094
395, 35.0112
396, 5.29786
397, 4.02094
398, 3.35693
399, 3.27703
400, 4.50266
401, 9.64703
402, 34.5175
403, 4.6137
404, 10.0991
405, 4.64838
406, 14.5218
407, 33.1822
408, 2.84078
409, 29.6386
410, 15.9842
411, 2.37031
412, 5.68969
