id, turn_around_time
354, 35.3943
355, 30.9002
356, 28.9715
357, 34.2237
358, 33.8427
359, 29.5223
360, 32.617
361, 37.0373
362, 25.3604
363, 31.4729
364, 28.5312
365, 34.1967
366, 32.5143
367, 30.0152
368, 33.9021
369, 31.4001
370, 27.3618
371, 32.4186
372, 34.7001
373, 25.6578
374, 39.3535
375, 25.4723
376, 34.2036
377, 33.9053
378, 29.2519
379, 31.9597
380, 31.1921
381, 29.3299
382, 31.342
383, 35.4628
384, 29.0096
385, 33.6134
386, 28.7765
387, 34.4328
388, 33.8663
389, 27.5357
390, 30.276
391, 35.9629
392, 27.7555
393, 33.6888
394, 41.4974
395, 27.121
396, 35.8819
397, 33.1036
398, 30.3518
399, 36.7614
400, 32.9566
401, 27.5641
402, 33.5367
403, 32.8143
404, 24.9378
405, 35.5539
406, 27.916
407, 33.377
408, 33.1679
409, 24.3573
410, 35.7565
411, 33.9947
412, 28.4818
413, 35.0473
414, 29.7294
415, 35.0519
416, 32.0848
417, 28.3237
418, 33.8346
419, 33.9132
420, 27.7786
421, 35.9305
422, 31.5095
423, 29.4848
424, 34.1811
425, 34.5072
426, 27.5226
427, 33.609
428, 26.4933
429, 35.3171
430, 31.7097
431, 29.9969
432, 32.0099
433, 34.4905
434, 29.4456
435, 33.7082
436, 36.2751
437, 24.2951
438, 35.2477
439, 27.158
440, 32.3424
441, 30.0305
442, 30.4538
443, 30.9689
444, 24.2577
445, 35.4553
446, 33.4149
447, 27.0053
448, 33.8533
449, 34.8441
450, 23.5724
451, 35.6968
452, 27.3412
453, 32.9631
454, 36.3184
455, 29.9724
456, 29.6581
457, 28.5158
458, 32.5722
459, 35.1291
460, 30.8764
461, 28.9906
462, 33.5367
463, 29.127
464, 40.4425
465, 26.8083
466, 30.4837
467, 31.409
468, 35.9927
469, 29.4319
470, 32.7709
471, 32.9298
472, 28.5727
473, 32.9881
474, 31.6912
475, 34.6841
476, 30.8261
477, 30.509
478, 32.608
479, 32.7002
480, 27.6797
481, 36.8787
482, 29.936
483, 29.458
484, 33.3179
485, 29.309
486, 32.6447
487, 31.4899
488, 64.2506
489, 33.7867
490, 28.4672
491, 57.1911
492, 32.4278
493, 29.3317
494, 28.9246
495, 40.6565
496, 27.5945
497, 25.5794
498, 37.2283

